origem_linha,particao
22690,treino
498,treino
20948,treino
14098,treino
9272,treino
13702,treino
16970,treino
27200,treino
11225,treino
28815,treino
31387,treino
306,treino
15165,treino
17542,treino
16960,treino
5267,treino
15723,treino
9887,treino
18268,treino
15570,treino
15115,treino
27159,treino
3002,treino
15360,treino
19269,treino
25387,treino
26461,treino
7354,treino
24686,treino
26886,treino
7639,treino
28748,treino
6360,treino
8201,treino
20499,treino
14044,treino
26410,treino
20137,treino
27957,treino
9165,treino
32562,treino
25245,treino
18839,treino
12012,treino
28146,treino
28978,treino
12814,treino
14687,treino
4689,treino
11539,treino
6073,treino
6220,treino
9360,treino
29086,treino
26617,treino
22112,treino
8656,treino
3483,treino
7482,treino
3821,treino
5262,treino
17081,treino
30754,treino
2990,treino
29798,treino
27277,treino
2141,treino
22967,treino
24916,treino
32104,treino
15232,treino
9552,treino
22996,treino
3679,treino
31996,treino
18600,treino
22672,treino
6279,treino
25816,treino
13793,treino
14380,treino
20167,treino
19645,treino
23548,treino
23499,treino
32166,treino
5779,treino
9242,treino
16547,treino
17019,treino
4261,treino
9447,treino
8567,treino
16320,treino
17879,treino
1905,treino
12080,treino
32353,treino
28647,treino
30387,treino
9995,treino
28680,treino
14093,treino
10881,treino
25152,treino
19072,treino
23170,treino
10695,treino
18308,treino
3062,treino
1931,treino
3785,treino
26351,treino
20791,treino
9226,treino
10643,treino
29206,treino
14498,treino
13142,treino
29837,treino
22479,treino
9927,treino
12726,treino
7566,treino
4424,treino
4321,treino
23532,treino
16104,treino
30926,treino
3161,treino
22596,treino
14090,treino
6170,treino
5039,treino
11123,treino
634,treino
29442,treino
3241,treino
12211,treino
24075,treino
4891,treino
1961,treino
1079,treino
30129,treino
9879,treino
23392,treino
23026,treino
17517,treino
29202,treino
22155,treino
18981,treino
13024,treino
22047,treino
11130,treino
30603,treino
11483,treino
9612,treino
15990,treino
11310,treino
20187,treino
22931,treino
13872,treino
14176,treino
24741,treino
7721,treino
11222,treino
847,treino
31606,treino
4827,treino
25617,treino
25556,treino
28541,treino
28050,treino
29470,treino
14424,treino
11704,treino
14613,treino
28017,treino
22908,treino
21972,treino
1717,treino
14848,treino
13908,treino
14994,treino
15611,treino
13643,treino
22609,treino
19095,treino
10948,treino
9947,treino
24044,treino
18646,treino
5268,treino
21517,treino
8132,treino
1141,treino
15631,treino
3965,treino
6752,treino
24499,treino
26518,treino
13219,treino
12917,treino
30170,treino
1848,treino
25536,treino
28325,treino
24190,treino
13661,treino
16897,treino
10744,treino
27285,treino
5676,treino
27979,treino
21157,treino
11570,treino
21342,treino
14823,treino
25439,treino
24721,treino
1698,treino
18102,treino
14975,treino
16525,treino
1179,treino
29491,treino
13586,treino
20706,treino
23893,treino
27519,treino
22071,treino
15768,treino
27880,treino
7188,treino
27369,treino
29170,treino
3461,treino
19857,treino
22597,treino
28655,treino
1090,treino
4062,treino
10522,treino
13048,treino
6582,treino
5389,treino
25751,treino
15397,treino
26900,treino
10137,treino
28241,treino
28212,treino
20692,treino
22697,treino
15255,treino
250,treino
14246,treino
31011,treino
25261,treino
9345,treino
11414,treino
23400,treino
21176,treino
30687,treino
29015,treino
12244,treino
3351,treino
14825,treino
25047,treino
25389,treino
8913,treino
19805,treino
29773,treino
21022,treino
15436,treino
4506,treino
18715,treino
31818,treino
31979,treino
32426,treino
27521,treino
11291,treino
18363,treino
19750,treino
10624,treino
2787,treino
22568,treino
9473,treino
4631,treino
30010,treino
7407,treino
15461,treino
25773,treino
17299,treino
3756,treino
310,treino
25342,treino
24088,treino
19013,treino
6409,treino
18688,treino
18433,treino
27649,treino
21951,treino
28868,treino
6579,treino
24157,treino
5571,treino
3198,treino
17409,treino
22472,treino
18187,treino
6393,treino
29584,treino
19119,treino
1571,treino
31153,treino
19534,treino
32264,treino
12446,treino
22213,treino
21713,treino
19186,treino
31200,treino
22273,treino
733,treino
29344,treino
10788,treino
2604,treino
831,treino
2269,treino
10213,treino
16500,treino
18659,treino
25344,treino
24931,treino
2416,treino
11832,treino
21683,treino
16624,treino
27194,treino
19963,treino
26610,treino
3440,treino
25472,treino
31250,treino
7046,treino
28798,treino
6541,treino
5498,treino
13730,treino
16275,treino
26870,treino
13552,treino
3451,treino
14708,treino
13069,treino
23047,treino
18708,treino
7056,treino
17576,treino
12880,treino
9627,treino
31960,treino
28359,treino
32187,treino
4088,treino
28508,treino
8396,treino
11448,treino
25400,treino
27749,treino
14133,treino
4795,treino
4790,treino
1275,treino
27243,treino
927,treino
8156,treino
24005,treino
26034,treino
6210,treino
6118,treino
2015,treino
16227,treino
18285,treino
1341,treino
495,treino
19295,treino
20383,treino
23493,treino
23403,treino
19972,treino
13530,treino
15908,treino
12536,treino
3759,treino
14089,treino
25489,treino
3065,treino
21108,treino
31729,treino
3452,treino
12894,treino
31780,treino
7887,treino
28539,treino
26677,treino
1139,treino
2995,treino
16516,treino
30396,treino
21068,treino
12467,treino
27292,treino
22083,treino
18404,treino
23771,treino
11190,treino
27320,treino
26010,treino
2124,treino
135,treino
7879,treino
10029,treino
21190,treino
24478,treino
9233,treino
25391,treino
12938,treino
15298,treino
31962,treino
7003,treino
30343,treino
5404,treino
9576,treino
10334,treino
29139,treino
7278,treino
17430,treino
31905,treino
6685,treino
13605,treino
29263,treino
7532,treino
24036,treino
28516,treino
3998,treino
270,treino
23127,treino
31820,treino
18685,treino
13293,treino
15520,treino
3286,treino
9790,treino
11101,treino
32378,treino
29807,treino
19698,treino
17396,treino
24101,treino
9856,treino
24348,treino
24098,treino
1134,treino
30520,treino
18408,treino
437,treino
6284,treino
18975,treino
7884,treino
25499,treino
5349,treino
14774,treino
7983,treino
1712,treino
27124,treino
11550,treino
6144,treino
4150,treino
30985,treino
7429,treino
8809,treino
205,treino
2096,treino
22959,treino
24527,treino
28283,treino
25062,treino
18888,treino
7959,treino
22744,treino
13306,treino
18471,treino
17589,treino
11212,treino
19205,treino
4067,treino
29559,treino
10703,treino
1683,treino
21433,treino
31632,treino
26943,treino
27945,treino
13930,treino
29943,treino
19160,treino
28319,treino
13184,treino
3081,treino
23814,treino
12777,treino
1357,treino
9184,treino
31706,treino
32210,treino
27813,treino
21243,treino
7321,treino
28511,treino
16690,treino
28335,treino
24722,treino
20133,treino
2638,treino
598,treino
24126,treino
31138,treino
3088,treino
28637,treino
17223,treino
5645,treino
18005,treino
27793,treino
850,treino
32388,treino
100,treino
24308,treino
31131,treino
9392,treino
11581,treino
10621,treino
20864,treino
26728,treino
17821,treino
26147,treino
1672,treino
22918,treino
27723,treino
27980,treino
13025,treino
8755,treino
12624,treino
23740,treino
15283,treino
30332,treino
2561,treino
5512,treino
31122,treino
2284,treino
12024,treino
17000,treino
6125,treino
21485,treino
8522,treino
8614,treino
12179,treino
15563,treino
17862,treino
13432,treino
25956,treino
22126,treino
32529,treino
16294,treino
8367,treino
1300,treino
28998,treino
20898,treino
21619,treino
5504,treino
3775,treino
4846,treino
29780,treino
9674,treino
6426,treino
13060,treino
8142,treino
11191,treino
29650,treino
3783,treino
2964,treino
15582,treino
5227,treino
32457,treino
27588,treino
14664,treino
11356,treino
6153,treino
16508,treino
31375,treino
12183,treino
14908,treino
25039,treino
10958,treino
3270,treino
3848,treino
13774,treino
31966,treino
17154,treino
27264,treino
4931,treino
29886,treino
32225,treino
12096,treino
26556,treino
15577,treino
8550,treino
22149,treino
20244,treino
29812,treino
22458,treino
26300,treino
23587,treino
8174,treino
17089,treino
6838,treino
30576,treino
23477,treino
31549,treino
10524,treino
10220,treino
1146,treino
30328,treino
2266,treino
30217,treino
27483,treino
9419,treino
12112,treino
22726,treino
26636,treino
24344,treino
32379,treino
21413,treino
29080,treino
21516,treino
10097,treino
30846,treino
23263,treino
29548,treino
4976,treino
4784,treino
11604,treino
7698,treino
15731,treino
18151,treino
7947,treino
7742,treino
8902,treino
12534,treino
6907,treino
21601,treino
11777,treino
20950,treino
2650,treino
3341,treino
14281,treino
7101,treino
14216,treino
896,treino
18959,treino
852,treino
24923,treino
1953,treino
6476,treino
23430,treino
2303,treino
13152,treino
6829,treino
10441,treino
25163,treino
11452,treino
7687,treino
10521,treino
5733,treino
31580,treino
4076,treino
11446,treino
234,treino
29461,treino
715,treino
7283,treino
27267,treino
3138,treino
29814,treino
5532,treino
29480,treino
23837,treino
24447,treino
22044,treino
3632,treino
25725,treino
24543,treino
19402,treino
7991,treino
8148,treino
26521,treino
499,treino
27364,treino
28387,treino
18341,treino
28486,treino
17040,treino
27952,treino
30391,treino
27317,treino
3186,treino
18954,treino
15558,treino
23038,treino
16672,treino
4871,treino
18597,treino
19485,treino
18158,treino
20089,treino
8170,treino
27947,treino
29800,treino
13367,treino
23945,treino
2257,treino
1982,treino
20279,treino
6274,treino
29249,treino
3853,treino
31840,treino
1551,treino
23692,treino
20575,treino
5533,treino
1276,treino
16356,treino
27735,treino
10805,treino
31459,treino
23142,treino
27478,treino
3033,treino
9815,treino
12206,treino
10631,treino
25782,treino
1057,treino
7744,treino
12616,treino
19786,treino
4161,treino
22445,treino
2078,treino
2039,treino
4342,treino
3866,treino
20170,treino
22390,treino
4143,treino
1348,treino
3464,treino
2919,treino
8335,treino
18579,treino
1738,treino
25699,treino
14795,treino
15584,treino
19400,treino
15671,treino
25280,treino
24166,treino
6641,treino
20290,treino
24498,treino
27559,treino
28381,treino
8765,treino
18284,treino
27288,treino
21219,treino
13840,treino
13705,treino
5689,treino
29433,treino
15979,treino
4335,treino
11302,treino
7251,treino
26314,treino
5768,treino
10125,treino
17306,treino
1759,treino
7603,treino
15529,treino
1317,treino
23825,treino
10023,treino
14967,treino
3789,treino
24676,treino
3436,treino
23765,treino
26249,treino
9105,treino
961,treino
4203,treino
10193,treino
22733,treino
30187,treino
7107,treino
7136,treino
24899,treino
4467,treino
13100,treino
16452,treino
19246,treino
31851,treino
24001,treino
14183,treino
16222,treino
3284,treino
31488,treino
23106,treino
29501,treino
6719,treino
6810,treino
21480,treino
16100,treino
30381,treino
7902,treino
23790,treino
24463,treino
2992,treino
20835,treino
1335,treino
26999,treino
31215,treino
28940,treino
21445,treino
3408,treino
1484,treino
4374,treino
742,treino
26679,treino
11256,treino
10694,treino
18851,treino
19472,treino
7111,treino
10829,treino
20823,treino
13038,treino
12091,treino
23311,treino
31753,treino
1452,treino
23396,treino
13390,treino
1215,treino
17637,treino
2811,treino
29811,treino
18721,treino
9539,treino
22191,treino
4623,treino
8500,treino
18429,treino
2602,treino
16477,treino
28105,treino
13082,treino
20021,treino
9542,treino
28285,treino
2843,treino
5657,treino
22911,treino
11068,treino
29456,treino
32320,treino
21277,treino
32147,treino
14370,treino
20321,treino
14171,treino
21199,treino
26586,treino
5074,treino
8558,treino
21538,treino
30565,treino
23992,treino
11124,treino
12348,treino
7193,treino
29209,treino
13676,treino
8572,treino
13929,treino
3526,treino
164,treino
6101,treino
15199,treino
2170,treino
8834,treino
14027,treino
346,treino
25483,treino
181,treino
8965,treino
20557,treino
8987,treino
1647,treino
3085,treino
13263,treino
26057,treino
19359,treino
7230,treino
18607,treino
30898,treino
20673,treino
11332,treino
8938,treino
18901,treino
26076,treino
7745,treino
3402,treino
15281,treino
19830,treino
22578,treino
20542,treino
27275,treino
12782,treino
24517,treino
10500,treino
24156,treino
22728,treino
14750,treino
15840,treino
8704,treino
31180,treino
22206,treino
17692,treino
10628,treino
30261,treino
30521,treino
7574,treino
1476,treino
5906,treino
17849,treino
15188,treino
4786,treino
8391,treino
1861,treino
29157,treino
30127,treino
1379,treino
24911,treino
29922,treino
25468,treino
4303,treino
1481,treino
2512,treino
1392,treino
1397,treino
15943,treino
19142,treino
27576,treino
20569,treino
29175,treino
25459,treino
27427,treino
5172,treino
4476,treino
14772,treino
7031,treino
20441,treino
21211,treino
5002,treino
12037,treino
10689,treino
11666,treino
31499,treino
7842,treino
19143,treino
11091,treino
4142,treino
15703,treino
14516,treino
28739,treino
13000,treino
14169,treino
3034,treino
2907,treino
29133,treino
17087,treino
3480,treino
22859,treino
13813,treino
19290,treino
17673,treino
27842,treino
5913,treino
16010,treino
28870,treino
15075,treino
4972,treino
27770,treino
25806,treino
12047,treino
21329,treino
27391,treino
3418,treino
30070,treino
14465,treino
13837,treino
2325,treino
897,treino
30894,treino
6715,treino
22397,treino
8711,treino
12089,treino
29003,treino
3661,treino
14779,treino
18829,treino
10342,treino
31644,treino
22094,treino
27345,treino
28530,treino
6820,treino
3939,treino
31674,treino
13687,treino
4874,treino
27960,treino
1668,treino
15082,treino
4568,treino
8164,treino
30865,treino
5925,treino
16348,treino
345,treino
17813,treino
15667,treino
10307,treino
23491,treino
24977,treino
18029,treino
23757,treino
1334,treino
14712,treino
18093,treino
11227,treino
17344,treino
27712,treino
27855,treino
29526,treino
6321,treino
14391,treino
28931,treino
13803,treino
19129,treino
17310,treino
16259,treino
20397,treino
12932,treino
20087,treino
24818,treino
18906,treino
9744,treino
25335,treino
20359,treino
30074,treino
21739,treino
19070,treino
512,treino
6154,treino
5280,treino
20829,treino
31862,treino
15801,treino
13254,treino
22063,treino
28028,treino
26427,treino
12689,treino
12181,treino
29260,treino
25107,treino
32125,treino
28042,treino
31165,treino
3568,treino
23136,treino
30850,treino
9905,treino
11210,treino
32310,treino
5871,treino
7690,treino
10967,treino
19826,treino
29158,treino
18918,treino
4961,treino
9872,treino
11830,treino
12821,treino
30752,treino
12762,treino
27075,treino
30210,treino
25271,treino
6382,treino
29382,treino
12976,treino
21737,treino
10341,treino
14981,treino
29473,treino
14984,treino
20635,treino
12347,treino
24737,treino
10382,treino
28811,treino
22629,treino
18936,treino
1310,treino
27171,treino
26008,treino
16640,treino
19135,treino
6366,treino
11060,treino
12177,treino
9578,treino
23736,treino
13387,treino
21252,treino
20033,treino
20714,treino
31118,treino
30464,treino
29036,treino
791,treino
31328,treino
32316,treino
3163,treino
27136,treino
21642,treino
13656,treino
7135,treino
10427,treino
6407,treino
21873,treino
28069,treino
15548,treino
31777,treino
8266,treino
17371,treino
1360,treino
26451,treino
24162,treino
11877,treino
26254,treino
7570,treino
4674,treino
273,treino
11005,treino
6034,treino
18493,treino
25630,treino
29004,treino
21848,treino
7891,treino
22767,treino
16676,treino
21891,treino
894,treino
16659,treino
13429,treino
30566,treino
15084,treino
11611,treino
15477,treino
11726,treino
14289,treino
19225,treino
9463,treino
12190,treino
3656,treino
32288,treino
3450,treino
